Segment,Customer,Doc No,Line No,K1,K2,K3,K4,Shade,Ord. Qty,Sub Segment,Season,Style,Merchant,PO No.,Rate,Cops No,Cops Ln,K5,K6,K7,Dispatched,Bal to Dispatch,FSC Commit Date,Q1,Q2,Q3,Q4,Q5,Q6,WIP Status,Mktg Remark for FSCM,Mktg Remark for Internal,FPT,Airway Bill No,PreShip Dt1,PreShip Dt2,Doc Date,DO No.,Sch Plant I/p Dt,CostCenter,Loom Start Dt.,Export/Domestic,YD/PD,Closed DB2,CV STK,A/H Name,Multiple Del Date,Bal To Issue AT1,Packed In AT1,Last Packing Date,Last Q1/Q5 Date,Q7,Last Dispatch Date,Bal To Issue AT2,Packed In AT2,Last Packing Date AT2,Last Q1/Q5 Date AT2,Q1 AT2,Q2 AT2,Q3 AT2,Q4 AT2,Q5 AT2,Q6 AT2,Q7 AT2,Dispatched From AT2,WIP Status AT2,Greige Stock Baddi,Greige Stock Budhni,Greige K1,Greige Construction,Finish Construction,Actual Planning Month,RGEDOD,Input Date AT1,Input Date AT2,Running Looms,Delay Del Date Greige,Delay Del Date At1,Delay Date AT2,Lab Ref No,Strike Off No,Dispatch In Same SO,Dispatch In Other SO,Close Tag Marketing,Order Creation Date,Delay in Days,Budget Remark,BCI Tracer Account,Pref Factory,Weaving Plant,AT1 P/O Date,AT2 P/O Date,Commulative Order Qty,Labdip Option No,Strike-Off Option No,Preschepment Docket No,Light Source,Exec Remark,PPC Comment,Committed Dely Date,CR Date,Revised CR Date,PO No AT1,PO No AT2,Item Type,Closed By,Closed On,Closed Remark,Invoice No,Invoice Qty,Approved & Non Approved,End Use,Supply chain Feasibility comments,QUERY CONF DATE,Original Order Quantity,Grey Allocation Start Dt,Order Partner,Terms of Delivery,Terms of Shipping,HEAD ENDS,FINISH WIDTH,GREY COST,PROCESS COST,OTHER COST,PBIT,Dyed Yarn 1st Creel Disp Date,Dyed Yarn Disp Completion Date,Dyeing Req Date,DL Appr Status,Export Invoice No,Weave Comment,Dispatch Tolerance,Fabric XYZ Consumption,Fabric Risk,Rev Fabric Risk,QA Comments 1
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000314,40,A140D939,BAMFBQNJ,SPC-8DAW0,8000036031,15-4319 TCX Air Blue,3776,563-Amazon,AW23,FDR-8627AEM20241F23,ASHINI,,3.44,S85_S85-22000314,40,,,,3715.49,60.98,,,,,,,,,,,Yes,,02-11-2022,,24-08-2022,,01-10-2022,,10-09-2022,EXPORT,PD,FALSE,,Gautam Joshi,3776-30/10/2022,0,0,31-10-2022,,,,0,0,,,0,0,0,0,0,0,0,,,18531,0,A140D939BAMFZQNA6,TBC-40COM*85D(75/72/20) RP Spx ACY-118*80-169.4-2/,,Oct-22,10-10-2022,,,2,25-10-2022,,,533/06/22,,0,0,Unchecked,01-09-2022,,,,Baddi,,15-10-2022,,0,,,,D-65,,,,,,F0A0019040,,BPF,,,,,0,Approved,Men’s Tops,,,4130,,150531,FBR,RD,,142,124.32,73.78,0,63.23,,,,,"CPD220000719,CPD220000712",,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000314,30,A140D939,BAMFBQNJ,SPC-8DAW0,8000241374,19-3923 TCX Navy Blazer,4645,563-Amazon,AW23,FDR-8627AEM20241F23,ASHINI,,3.44,S85_S85-22000314,30,,,,4618.99,26.16,,,,,,,,,,,Yes,,04-11-2022,,24-08-2022,,01-10-2022,,10-09-2022,EXPORT,PD,TRUE,,Gautam Joshi,4645-30/10/2022,0,0,01-11-2022,,,,0,0,,,0,0,0,0,0,0,0,,,18531,0,A140D939BAMFZQNA6,TBC-40COM*85D(75/72/20) RP Spx ACY-118*80-169.4-2/,,Oct-22,30-09-2022,,,2,22-10-2022,,,535/06/22,,0,0,Unchecked,01-09-2022,,,,Baddi,,15-10-2022,,0,,,,D-65,,,,,,F0A0019038,,BPF,,,,,0,Approved,Men’s Tops,,,5080,,150531,FBR,RD,,142,124.32,73.78,0,63.23,,,,,"CPD220000712,CPD220000719",Yarn date 8th Oct,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000314,20,A140D939,BAMFBQNJ,SPC-8DAW0,9780,11-0601 TCX Bright White,5285,563-Amazon,AW23,FDR-8627AEM20241F23,ASHINI,,3.44,S85_S85-22000314,20,,,,5266.98,18.25,,,,,,,,,,,Yes,,04-11-2022,,24-08-2022,,01-10-2022,,10-09-2022,EXPORT,FB,TRUE,,Gautam Joshi,5285-01/11/2022,0,0,02-11-2022,,,,0,0,,,0,0,0,0,0,0,0,,,18531,0,A140D939BAMFZQNA6,TBC-40COM*85D(75/72/20) RP Spx ACY-118*80-169.4-2/,,Oct-22,30-09-2022,,,2,30-10-2022,,,532/06/22,,0,0,Unchecked,24-08-2022,,,,Baddi,,18-10-2022,,0,,,,D-65,,,,,,F0A0019052,,BPF,,,,,0,,Men’s Tops,,,5780,,150531,FBR,RD,,142,124.32,46.27,0,90.74,,,,,"CPD220000712,CPD220000719",Yarn date 8th Oct,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000314,10,A140D939,BAMFBQNJ,SPC-8DAW0,9000052254,19-3911 TCX Black Beauty,4553,563-Amazon,AW23,FDR-8627AEM20241F23,ASHINI,,3.44,S85_S85-22000314,10,,,,4320.99,232.72,,,,,,,,,,,Yes,,06-11-2022,,24-08-2022,,01-10-2022,,10-09-2022,EXPORT,PD,FALSE,,Gautam Joshi,4553-30/10/2022,0,0,09-11-2022,,,,0,0,,,0,0,0,0,0,0,0,,,18531,0,A140D939BAMFZQNA6,TBC-40COM*85D(75/72/20) RP Spx ACY-118*80-169.4-2/,,Oct-22,30-09-2022,,,2,30-10-2022,,,534/06/22,,0,0,Unchecked,24-08-2022,,,,Baddi,,04-11-2022,,0,,,,D-65,,,,,,"F0A0019037,FRP0026812",,BPF,,,,,0,Approved,Men’s Tops,,,4980,,150531,FBR,RD,,142,124.32,73.78,0,63.23,,,,,"CPD220000719,CPD220000712",Yarn date 8th Oct,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000305,51,A140F064,BAMFSQNWJ,C22003,NDR01,FW23AEPM1022_A TATTERSALL,109,Amazon India,AW23,FDR-8627AEM20241,ASHINI,,4.16,S85_S85-22000305,51,SPC-78DW0I,RYD0000000,,110,-0.27,,,,,,,,,,,Yes,,17-11-2022,,22-08-2022,RM.0922.0006,,,,EXPORT,YD,FALSE,,Gautam Joshi,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,,,,,A140F064BAMFSQNWJ,,,,,,,,,,,,,0,0,Unchecked,16-12-2022,,,,,,,,0,,,,D-65,,,,,,,,BYF,,,,,0,,Men’s Tops,,,120,,150531,FBR,RD,,148,157.75,46.66,0,111.59,,,,Appd,"QPE220000010,QPD220000812,QPD220000782,QPD220000788",,,,,,"Cotton part to be BCI, Recy Poly to be branded"
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000305,41,A140F064,BAMFSQNWJ,C22003,NDR01,FW23AEPM1022_A TATTERSALL,4800,Amazon India,AW23,FDR-8627AEM20241,ASHINI,,4.16,S85_S85-22000305,41,SPC-78DW0I,RYD0000000,,4456.99,343.61,,,,,,,,,,,Yes,,17-11-2022,,22-08-2022,RM.0922.0006,01-11-2022,,,EXPORT,YD,FALSE,,Gautam Joshi,4800-17/11/2022,0,0,22-11-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A140F064BAMFSQNW,40COM*80D(75/72/20) RP Spx-114*80-185.55-2/1 S TWILL,,Nov-22,31-10-2022,,,0,,,,,,0,0,Unchecked,15-09-2022,,,,Baddi,,28-10-2022,,0,,,,D-65,,,,,,F0A0019128,,BYF,,,,,0,,Men’s Tops,,,5250,,150531,FBR,RD,,148,157.75,46.66,0,111.59,05-10-2022,05-10-2022,22-09-2022,Appd,"QPE220000010,QPD220000788,QPD220000782,QPD220000812",,,,,,"Cotton part to be BCI, Recy Poly to be branded"
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000305,31,A140F064,BAMFSQNWJ,S21001,NDR01,FW23AEPM1021_A PINSTRIPE,4032,Amazon India,AW23,FDR-8627AEM20241,ASHINI,,4.16,S85_S85-22000305,31,SPC-78DW0I,RYD0000000,,3912.99,119.51,,,,,,,,,,,Yes,,12-11-2022,,22-08-2022,RM.0622.0285.B,31-10-2022,,,EXPORT,YD,FALSE,,Gautam Joshi,4032-16/11/2022,0,0,11-11-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A140F064BAMFSQNW,40COM*80D(75/72/20) RP Spx-114*80-185.55-2/1 S TWI,,Nov-22,30-10-2022,,,0,,,,,,0,0,Unchecked,15-09-2022,,,,Baddi,,28-10-2022,,0,,,,D-65,,,,,,F0A0019129,,BYF,,,,,0,,Men’s Tops,,,4410,,150531,FBR,RD,,148,157.75,46.66,0,111.59,01-10-2022,01-10-2022,21-09-2022,Appd,"QPD220000812,QPD220000782,QPD220000788,QPE220000010",,,,,,"Cotton part to be BCI, Recy Poly to be branded, Colors as per RM.0622.0285 , Repeat as per RM.0622.0285.A"
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000305,21,A140F064,BAMFSQNWJ,C44001,NDR01,FW23AEPM1019_A GRID CHECK,3959,Amazon India,AW23,FDR-8627AEM20241,ASHINI,,4.16,S85_S85-22000305,21,SPC-78DW0I,RYD0000000,,3891.99,67.36,,,,,,,,,,,Yes,,13-11-2022,,22-08-2022,RM.0622.0283.B,30-10-2022,,,EXPORT,YD,FALSE,,Gautam Joshi,3959-15/11/2022,0,0,13-11-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A140F064BAMFSQNW,40COM*80D(75/72/20) RP Spx-114*80-185.55-2/1 S TWI,,Nov-22,29-10-2022,,,0,,,,,,0,0,Unchecked,15-09-2022,,,,Baddi,,02-11-2022,,0,,,,D-65,,,,,,F0A0019183,,BYF,,,,,0,,Men’s Tops,,,4330,,150531,FBR,RD,,148,157.75,46.66,0,111.59,04-10-2022,04-10-2022,21-09-2022,Appd,"QPD220000782,QPD220000788,QPD220000812,QPE220000010",,,,,,"Cotton part to be BCI, Recy Poly to be branded, Colors as per RM.0622.0283 , Repeat as per RM.0622.0283.A"
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000305,11,A140F064,BAMFQNWJ,C22002,NDR01,FW23AEPM1020_A GINGHAM,3017,Amazon India,AW23,FDR-8627AEM20241F23A,ASHINI,,4.16,S85_S85-22000305,11,SPC-78DW0I,RYD0000000,,2987.99,29.53,,,,,,,,,,,Yes,,15-10-2022,,22-08-2022,RM.0622.0284,16-10-2022,,,EXPORT,YD,TRUE,,Gautam Joshi,3017-31/10/2022,0,0,27-10-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A140F064BAMFQNW,40COM*80D(75/72/20) RP Spx-114*80-185.55-2/1 S TWI,,Oct-22,15-10-2022,,,0,,,,,,0,0,Unchecked,03-09-2022,,,,Baddi,,02-10-2022,,0,,,,D-65,,,,,,"FQT0000462,F0A0019044",,BYF,,,,,0,,Men’s Tops,,,3300,,150531,FBR,RD,,148,157.75,46.66,0,111.59,20-09-2022,20-09-2022,07-09-2022,Appd,"QPD220000782,QPD220000788,QPD220000812,QPE220000010",dyed yarn date 20 Sep,,,,,"Cotton part to be BCI, Recy Poly to be branded"
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,130,A120D123,BAMKW4J,ST-72RC,AS00000000,,1000,Amazon,,,,,2.72,S85_S85-21000462,130,,,,0,1000,,,,,,,,,,,,,,,08-01-2022,,,,07-04-2022,EXPORT,0,FALSE,,Gautam Joshi,1000-03/04/2022,0,0,,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BAMKW4,,,,07-04-2022,,,,,,,,,0,0,Unchecked,06-04-2022,,,,,,,,0,,,,0,,,,,,,,BPF,,,,,0,,,,,1000,,150531,FOB,CO,,0,0,0,0,0,,,,,,,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,120,A120D123,BAMKW4J,ST-72RC,6000017252,17-1142 TCX Argan Oil,14996,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,120,,,,14818.46,177.7,,,,,,,,,,,Yes,,31-03-2022,26-04-2022,08-01-2022,A120D123 HMK BCI,11-02-2022,,24-02-2022,EXPORT,PD,FALSE,,Gautam Joshi,14996-03/04/2022,0,0,26-04-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Feb-22,16-03-2022,,,0,,26-04-2022,,669/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,31-03-2022,,0,,,,D-65,,,,,,"FRP0024877,F0S0016388,FQT0000340,FOB0006267",,BPF,,,,,0,Approved,Men’s Tops,,,16400,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000016,CPD220000080,CPD220000018,CPD220000017,CPD220000038",as per flow,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,110,A120D123,BAMKW4J,ST-72RC,6000234321,14-6305 TCX Pelican,7680,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,110,,,,7666.98,13.98,,,,,,,,,,,Yes,,27-03-2022,,08-01-2022,A120D123 HMK BCI,15-03-2022,,24-02-2022,EXPORT,PD,TRUE,,Gautam Joshi,7680-26/03/2022,0,0,25-03-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Mar-22,12-03-2022,,,0,,25-03-2022,,666/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,13-03-2022,,0,,,,D-65,,,,,,FMW0001371,,BPF,,,,,0,Approved,Men’s Tops,,,8400,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000080,CPD220000038,CPD220000017,CPD220000016,CPD220000018",as per flow,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,100,A120D123,BAMKW4J,ST-72RC,7000012701,15-4307 TCX Tradewinds,7726,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,100,,,,7644.98,81.7,,,,,,,,,,,Yes,,23-03-2022,,08-01-2022,A120D123 HMK BCI,15-03-2022,,24-02-2022,EXPORT,PD,FALSE,,Gautam Joshi,7726-24/03/2022,0,0,08-04-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Mar-22,10-03-2022,,,0,,09-04-2022,,662/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,10-03-2022,,0,,,,D-65,,,,,,"FMW0001365,FSB0000261",,BPF,,,,,0,Approved,Men’s Tops,,,8450,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000016,CPD220000080,CPD220000038,CPD220000017,CPD220000018",as per flow,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,90,A120D123,BAMKW4J,ST-72RC,2000022033,17-1048 TCX Inca Gold,15532,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,90,,,,15345.45,186.55,,,,,,,,,,,Yes,,09-03-2022,01-04-2022,08-01-2022,A120D123 HMK BCI,23-03-2022,,24-02-2022,EXPORT,PD,FALSE,,Gautam Joshi,15532-08/04/2022,0,0,06-04-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Apr-22,01-04-2022,,,0,,08-04-2022,,658/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,02-04-2022,,0,,,,D-65,,,,,,"FRP0024894,F0X0044411,FFX0003002",,BPF,,,,,0,Approved,Men’s Tops,,,16986,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000080,CPD220000018,CPD220000016,CPD220000017,CPD220000038",as per flow,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,80,A120D123,BAMKW4J,ST-72RC,8000084553,19-3929 TCX Vintage Indigo,6675,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,80,,,,6548.98,126.14,,,,,,,,,,,Yes,,28-03-2022,,08-01-2022,A120D123 HMK BCI,05-04-2022,,24-02-2022,EXPORT,PD,FALSE,,Gautam Joshi,6675-27/03/2022,0,0,27-03-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Apr-22,28-03-2022,,,0,,27-03-2022,,657/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,12-03-2022,,0,,,,D-65,,,,,,F0X0044320,,BPF,,,,,0,Approved,Men’s Tops,,,7300,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000038,CPD220000080,CPD220000018,CPD220000016,CPD220000017",as per flow,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,70,A120D123,BAMKW4J,ST-72RC,5000069534,19-1535 TCX Syrah,3931,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,70,,,,3934.99,-3.07,,,,,,,,,,,Yes,,31-03-2022,09-04-2022,08-01-2022,A120D123 HMK BCI,04-04-2022,,24-02-2022,EXPORT,PD,TRUE,,Gautam Joshi,3931-27/03/2022,0,0,08-04-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Apr-22,26-03-2022,,,0,,09-04-2022,,656/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,13-03-2022,,0,,,,D-65,,,,,,"FSB0000260,F0X0044319",,BPF,,,,,0,Approved,Men’s Tops,,,4300,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000018,CPD220000080,CPD220000038,CPD220000017,CPD220000016",as per flow,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,60,A120D123,BAMKW4J,ST-72RC,8000033451,15-3919 TCX Serenity,21396,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,60,,,,21699.93,-302.97,,,,,,,,,,,Yes,,15-04-2022,29-04-2022,08-01-2022,A120D123 HMK BCI,01-04-2022,,24-02-2022,EXPORT,PD,TRUE,,Gautam Joshi,11698-25/04/2022 9698-25/04/2022,0,0,29-04-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Apr-22,24-03-2022,,,0,,30-04-2022,,668/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,06-04-2022,,0,,,,D-65,,,,,,"FMW0001575,FFX0003001,FMW0001489",,BPF,,,,,0,Approved,Men’s Tops,,,23400,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000038,CPD220000018,CPD220000017,CPD220000016,CPD220000080",as per flow,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,50,A120D123,BAMKW4J,ST-72RC,5000079231,12-2102 TCX Mauve Morn,13441,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,50,,,,13462.96,-21.28,,,,,,,,,,,Yes,,10-03-2022,01-04-2022,08-01-2022,A120D123 HMK BCI,21-03-2022,,24-02-2022,EXPORT,PD,TRUE,,Gautam Joshi,13441-05/04/2022,0,0,31-03-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Mar-22,20-03-2022,,,0,,,,667/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,22-03-2022,,0,,,,D-65,,,,,,"FMW0001426,FFX0003006",,BPF,,,,,0,Approved,Men’s Tops,,,14700,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000017,CPD220000016,CPD220000038,CPD220000080,CPD220000018",as per flow,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,40,A120D123,BAMKW4J,ST-72RC,8000234774,19-4023 TCX Blue Nights,6492,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,40,,,,6315.98,176.26,,,,,,,,,,,Yes,,22-03-2022,,08-01-2022,A120D123 HMK BCI,01-03-2022,,04-02-2022,EXPORT,PD,FALSE,,Gautam Joshi,6492-22/03/2022,0,0,26-03-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Mar-22,24-02-2022,,,0,,,,660/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,04-03-2022,,0,,,,D-65,,,,,,FOB0006247,,BPF,,,,,0,Approved,Men’s Tops,,,7100,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000016,CPD220000080,CPD220000038,CPD220000017,CPD220000018",K1 punched on 13-jan-22,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,30,A120D123,BAMKW4J,ST-72RC,3000087354,19-0309 TCX Thyme,5943,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,30,,,,5866.48,77.12,,,,,,,,,,,Yes,,22-03-2022,,08-01-2022,A120D123 HMK BCI,01-03-2022,,04-02-2022,EXPORT,PD,FALSE,,Gautam Joshi,5943-21/03/2022,0,0,21-03-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Mar-22,24-02-2022,,,0,,21-03-2022,,659/12/21,,0,0,Unchecked,29-01-2022,,,,Baddi,,04-03-2022,,0,,,,D-65,,,,,,FOB0006246,,BPF,,,,,0,Approved,Men’s Tops,,,6500,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000080,CPD220000016,CPD220000017,CPD220000038,CPD220000018",K1 punched on 13-jan-22,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,20,A120D123,BAMKW4J,ST-72RC,7000012691,14-4102 TCX Glacier Gray,22402,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,20,,,,22278.93,123.87,,,,,,,,,,,Yes,,09-03-2022,28-03-2022,08-01-2022,A120D123 HMK BCI,10-03-2022,,04-02-2022,EXPORT,PD,FALSE,,Gautam Joshi,22402-29/03/2022,0,0,27-03-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Mar-22,08-03-2022,,,0,,28-03-2022,,663/12/21,,0,0,Unchecked,08-01-2022,,,,Baddi,,23-02-2022,,0,,,,D-65,,,,,,"FMW0001395,FFX0003000,FMW0001398",,BPF,,,,,0,Approved,Men’s Tops,,,24500,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000016,CPD220000018,CPD220000080,CPD220000017,CPD220000038",K1 punched on 13-jan-22,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000462,10,A120D123,BAMKW4J,ST-72RC,7964,11-0601 TCX Bright White,25328,Amazon,AW22,FDR-8103 - SOLID,THILAN,,2.97,S85_S85-21000462,10,,,,25288.93,39.95,,,,,,,,,,,Yes,,05-03-2022,05-04-2022,08-01-2022,A120D123 HMK BCI,04-04-2022,,04-02-2022,EXPORT,FB,TRUE,,Gautam Joshi,13665-03/04/2022 11663-10/04/2022,0,0,11-04-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123BDMKDW4,20COM*20K Spx 40D-66*64-182.4-2/2 MATT,,Feb-22,24-02-2022,,,0,,10-04-2022,,670/12/21,,0,0,Unchecked,08-01-2022,,,,Baddi,,23-02-2022,,0,,,,D-65,,,,,,"FFX0002999,FMW0001453,FMW0001462",,BPF,,,,,0,,Men’s Tops,,,27700,,150531,FOB,CO,,130,137.04,59.14,0,22.35,,,,,"CPD220000017,CPD220000016,CPD220000018,CPD220000080,CPD220000038",K1 punched on 13-jan-22,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000303,230,A150C547,BAMCBJ,ST+NF,AS00000000,,500,Amazon,,,,,2.67,S85_S85-21000303,230,,,,0,500,,,,,,,,,,,,,,,14-10-2021,,,,12-01-2022,EXPORT,0,FALSE,,Gautam Joshi,500-02/01/2022,0,0,,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A150C547BAMCB,,,,12-01-2022,,,0,,,,,,0,0,Unchecked,11-01-2022,,,,,,,,0,,,,0,,,,,,,,BPF,,,,,0,,,,,500,,150531,DAC,RD,,0,0,0,0,0,,,,,,,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000303,220,A150C547,BAMCJ,ST+NF,AS00000000,,400,Amazon,,,,,2.49,S85_S85-21000303,220,,,,0,400,,,,,,,,,,,,,,,14-10-2021,,,,31-12-2021,EXPORT,0,FALSE,,Gautam Joshi,400-23/12/2021,0,0,,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A150C547BAMCB,,,,31-12-2021,,,0,,,,,,0,0,Unchecked,29-12-2021,,,,,,,,0,,,,0,,,,,,,,BPF,,,,,0,,,,,400,,150531,DAC,RD,,0,0,0,0,0,,,,,,,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000303,210,A150C547,BAMCBJ,ST+NF,8000032891,SS22GTPM1001_A DASH STRIPE,2688,Amazon,SS22,STRETCH POPLIN SOLID,THILAN,,2.92,S85_S85-21000303,210,ST+AB,F002257G02,DW8FI00103,2633.99,54.35,,,,,,,,,,,Yes,,17-01-2022,,14-10-2021,A150C547HMC%J,15-12-2021,,25-12-2021,EXPORT,PD,FALSE,,Gautam Joshi,2688-17/01/2022,0,0,16-01-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A150C547BAMCB,50COM*40SPX(40D)-114*74-175.90-PLAIN,,Dec-21,04-01-2022,,07-01-2022,0,,,,217/09/21,,0,0,Unchecked,12-11-2021,,,,Baddi,,23-12-2021,07-01-2022,0,,app,,D-65,,,,,,F0P0022061,P0X0003465,BPR,,,,,0,Approved,Men’s Tops,,,2940,,150531,DAC,RD,No,145,124.08,66.69,0,19.95,,,,,"QPD210001084,QPD210000999,QPD210001017,QPD210001075,QPD210001055",,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-21000303,190,A150C547,BAMCJ,ST+NF,8000020622,NAVY/INDIGO  - SS22AEPM1014_A,2926,Amazon,SS22,STRETCH POPLIN SOLID,THILAN,,2.92,S85_S85-21000303,190,ST+AB,F001784H01,P8FI000094,3014.99,-88.91,,,,,,,,,,,Yes,,18-12-2021,,14-10-2021,A150C547HMC%J,20-12-2021,,10-12-2021,EXPORT,PD,TRUE,,Gautam Joshi,2926-25/12/2021,0,0,19-12-2021,,,,0,0,,,0,0,0,0,0,0,0,,,954,0,A150C547BAMC,50COM*40SPX(40D)-114*74-175.90-PLAIN,,Dec-21,25-12-2021,,14-12-2021,0,,,,212/09/21,,0,0,Unchecked,28-10-2021,,,,Baddi,,06-12-2021,14-12-2021,0,,1,,D-65,,,,,,F0P0021847,P0X0003380,BPR,,,,,0,Approved,Men’s Tops,,,3200,,150531,DAC,RD,No,145,125.76,63.69,0,19.95,,,,,"QPD210000999,QPD210001075,QPD210001017,QPD210001055,QPD210001084",,,,,,
